text,label,timestamp,cleaned_text
I hate myself so much. I've been stockpiling pills just in case. I don't deserve to live.,1,2025-06-19 06:39:18,hate much ive stockpiling pill case dont deserve live
My mood has been up and down. I'm trying to maintain a routine to stay grounded. I'm trying to identify my triggers.,0,2025-05-18 08:03:07,mood im trying maintain routine stay grounded im trying identify trigger
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-04-11 17:44:54,everything falling apart cant handle anymore family would better without want disappear
I've written my goodbye note. I'm exhausted from pretending to be okay. I'm just waiting for the right moment.,1,2025-04-16 22:57:49,ive written goodbye note im exhausted pretending okay im waiting right moment
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2024-10-18 06:50:29,trouble sleeping last night ive reading selfhelp book give perspective going try meditation tonight
I don’t know if this is normal or not. Maybe I just need some rest.,0,2025-04-13 21:57:41,dont know normal maybe need rest
I’ve been isolating myself lately. I wish I knew what to do. It’s just easier.,0,2025-05-09 01:13:13,ive isolating lately wish knew easier
"Sometimes things feel okay, sometimes they don’t. I’m not sure if I need help or not.",1,2025-03-23 17:36:07,sometimes thing feel okay sometimes dont im sure need help
I had trouble sleeping last night. I've been more open with my family about my feelings. Going to try meditation tonight.,0,2024-12-21 18:59:57,trouble sleeping last night ive open family feeling going try meditation tonight
"I don’t know if this is normal or not. I’m doing what I can, even if it’s not much.",1,2024-11-06 05:52:33,dont know normal im even much
"Some days I feel like giving up, other days I feel hopeful. I’m not sure if I need help or not.",0,2024-10-26 20:35:59,day feel like giving day feel hopeful im sure need help
"Sometimes things feel okay, sometimes they don’t. I wish I knew what to do.",0,2025-07-17 21:23:41,sometimes thing feel okay sometimes dont wish knew
I've been feeling a bit down lately. I've been more open with my family about my feelings. But I'm trying to stay positive.,0,2024-10-21 19:29:54,ive feeling bit lately ive open family feeling im trying stay positive
"Some days I feel like giving up, other days I feel hopeful. I feel like I’m stuck in a loop.",0,2025-02-15 22:36:53,day feel like giving day feel hopeful feel like im stuck loop
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2025-06-17 01:17:49,ive feeling bit lately im trying maintain routine stay grounded im trying stay positive
I've been cutting myself again. I've been stockpiling pills just in case. The physical pain distracts from the emotional torture.,1,2024-09-18 08:42:27,ive cutting ive stockpiling pill case physical pain distracts emotional torture
"Sometimes things feel okay, sometimes they don’t. I’m doing what I can, even if it’s not much.",0,2025-07-05 18:02:56,sometimes thing feel okay sometimes dont im even much
I don’t know if this is normal or not. I wish I knew what to do.,1,2024-11-13 19:05:45,dont know normal wish knew
The voices won't stop telling me to hurt myself. I've tried medication but nothing helps. I'm afraid I might listen to them.,1,2024-10-02 05:56:58,voice wont stop telling hurt ive tried medication nothing help im afraid might listen
I've been thinking about ending it all. I've never felt this empty and hollow before. No one would miss me anyway.,1,2025-05-05 14:12:30,ive thinking ending ive never felt empty hollow one would miss anyway
Work has been stressful this week. I'm trying to maintain a routine to stay grounded. I need to find better coping mechanisms.,0,2024-11-05 16:11:01,work stressful week im trying maintain routine stay grounded need find better coping mechanism
I hate myself so much. No one understands what I'm going through. I don't deserve to live.,1,2025-05-24 20:11:41,hate much one understands im going dont deserve live
Work has been stressful this week. I'm learning to set better boundaries. I need to find better coping mechanisms.,0,2024-10-05 11:36:00,work stressful week im learning set better boundary need find better coping mechanism
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-04-30 02:26:24,feel like im autopilot dont want worry anyone
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2025-04-18 11:01:19,ive cutting ive tried medication nothing help physical pain distracts emotional torture
I had an anxiety attack yesterday. I'm trying new hobbies to distract myself positively. Breathing exercises helped me through it.,0,2025-02-28 20:40:53,anxiety attack yesterday im trying new hobby distract positively breathing exercise helped
I've written my goodbye note. My family would be better off without me. I'm just waiting for the right moment.,1,2024-12-08 01:57:53,ive written goodbye note family would better without im waiting right moment
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2025-07-19 21:23:53,hate much darkness consuming completely dont deserve live
I had trouble sleeping last night. I'm learning to set better boundaries. Going to try meditation tonight.,0,2024-11-24 00:59:29,trouble sleeping last night im learning set better boundary going try meditation tonight
Sometimes I feel like no one understands me. I'm practicing self-care when I can. But I know that's not really true.,0,2025-01-18 05:50:23,sometimes feel like one understands im practicing selfcare know thats really true
I've been thinking about ending it all. I've been having vivid thoughts about death. No one would miss me anyway.,1,2025-03-16 03:20:16,ive thinking ending ive vivid thought death one would miss anyway
I had an anxiety attack yesterday. I've been journaling to process my feelings. Breathing exercises helped me through it.,0,2025-04-23 03:45:24,anxiety attack yesterday ive journaling process feeling breathing exercise helped
I've been feeling unmotivated lately. I'm trying to maintain a routine to stay grounded. Looking for ways to get my energy back.,0,2025-01-11 10:42:17,ive feeling unmotivated lately im trying maintain routine stay grounded looking way get energy back
I can’t tell if I’m just tired or something more. I feel like I’m stuck in a loop.,1,2024-10-04 09:51:16,cant tell im tired something feel like im stuck loop
My friend and I had an argument. I'm trying new hobbies to distract myself positively. I hope we can work things out.,0,2024-09-16 16:29:31,friend argument im trying new hobby distract positively hope work thing
I've been feeling a bit down lately. My friends have been supportive. But I'm trying to stay positive.,0,2024-10-28 10:51:15,ive feeling bit lately friend supportive im trying stay positive
I had trouble sleeping last night. I know I need to improve my sleep habits. Going to try meditation tonight.,0,2025-05-08 07:37:36,trouble sleeping last night know need improve sleep habit going try meditation tonight
My mood has been up and down. I'm trying to maintain a routine to stay grounded. I'm trying to identify my triggers.,0,2025-06-07 04:18:47,mood im trying maintain routine stay grounded im trying identify trigger
I feel completely hopeless. I've been having vivid thoughts about death. I just want the pain to stop.,1,2025-04-19 00:16:25,feel completely hopeless ive vivid thought death want pain stop
I feel completely hopeless. I've lost my job and have no purpose anymore. I just want the pain to stop.,1,2025-05-31 03:46:38,feel completely hopeless ive lost job purpose anymore want pain stop
I'm feeling a bit overwhelmed with responsibilities. I've been exercising more to help with my mood. Need to prioritize better.,0,2025-05-13 13:15:08,im feeling bit overwhelmed responsibility ive exercising help mood need prioritize better
I'm worried about my upcoming exam. I've been journaling to process my feelings. I'm studying hard but still feel nervous.,0,2025-05-06 13:03:38,im worried upcoming exam ive journaling process feeling im studying hard still feel nervous
Work has been stressful this week. I'm trying to be kinder to myself during this time. I need to find better coping mechanisms.,0,2025-03-01 07:34:49,work stressful week im trying kinder time need find better coping mechanism
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. The darkness is consuming me completely.,1,2024-12-27 07:28:11,cant take anymore everything feel pointless dont see reason continue darkness consuming completely
My mood has been up and down. I'm trying to be kinder to myself during this time. I'm trying to identify my triggers.,0,2025-01-21 02:39:48,mood im trying kinder time im trying identify trigger
I've been planning how to kill myself. No one understands what I'm going through. I don't see any other way out.,1,2025-02-01 08:55:33,ive planning kill one understands im going dont see way
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2025-07-11 02:30:46,friend argument im focusing small victory day hope work thing
My friend and I had an argument. I'm practicing self-care when I can. I hope we can work things out.,0,2024-10-06 16:59:03,friend argument im practicing selfcare hope work thing
I'm worried about my upcoming exam. I'm focusing on small victories each day. I'm studying hard but still feel nervous.,0,2025-03-11 18:07:50,im worried upcoming exam im focusing small victory day im studying hard still feel nervous
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2024-08-19 09:03:08,trouble sleeping last night ive reading selfhelp book give perspective going try meditation tonight
I feel like I’m on autopilot. But I’m still trying to keep it together.,1,2025-07-26 08:59:38,feel like im autopilot im still trying keep together
"Lately I’ve been feeling lost. I hope it gets better, but I’m not sure. I'm not sure what to make of it.",0,2025-03-23 00:22:24,lately ive feeling lost hope get better im sure im sure make
I'm a burden to everyone around me. I feel like I'm drowning and can't breathe. They'd be better off without me.,1,2024-09-24 18:35:29,im burden everyone around feel like im drowning cant breathe theyd better without
I've been feeling unmotivated lately. I'm focusing on small victories each day. Looking for ways to get my energy back.,0,2024-11-17 18:20:05,ive feeling unmotivated lately im focusing small victory day looking way get energy back
I had trouble sleeping last night. My friends have been supportive. Going to try meditation tonight.,0,2025-07-10 00:56:50,trouble sleeping last night friend supportive going try meditation tonight
